timestamp,gsr_z,hr_bpm
0,4.2033,94.96
1000,5.734,101.69
2000,7.5393,103.7
3000,7.8245,102.73
4000,7.6072,91.08
5000,7.8192,80.97
6000,7.7644,88.87
7000,6.9267,100.18
8000,7.2489,93.2
9000,6.3085,97.45
10000,5.4028,96.39
11000,5.1686,98.64
12000,5.7405,107.62
13000,5.5646,107.18
14000,4.8082,108.17
15000,6.982,103.02
16000,7.8122,97.35
17000,7.7976,97.97
18000,7.2933,96.87
19000,6.0191,101.2
20000,4.8823,97.74
21000,4.7899,96.73
22000,5.7789,92.89
23000,4.7887,99.74
24000,3.7774,103.46
25000,3.5445,101.2
26000,2.2551,94.8
27000,2.1807,93.58
28000,3.4833,102.04
29000,3.0571,99.96
