timestamp,gsr_z,hr_bpm
0,3.9589,80.37
1000,4.122,80.46
2000,4.327,78.84
3000,4.8551,80.54
4000,4.7368,88.63
5000,6.0318,91.93
6000,5.0835,95.34
7000,6.1,90.95
8000,7.799,86.93
9000,7.7969,87.72
10000,7.8087,84.73
11000,7.7533,84.57
12000,7.8322,78.15
13000,7.8169,78.06
14000,7.8586,79.25
15000,7.7003,87.63
16000,7.6613,89.22
17000,7.7443,93.58
18000,7.7828,90.33
19000,7.7751,88.2
20000,7.7887,92.78
21000,7.7967,97.93
22000,7.8049,88.87
23000,7.796,82.51
24000,7.7806,78.6
25000,7.8069,78.62
26000,7.7946,78.67
27000,7.7615,84.67
28000,7.7899,91.56
29000,7.7887,94.03
