timestamp,gsr_z,hr_bpm
0,4.6789,81.48
1000,5.1127,82.79
2000,5.1006,82.18
3000,7.7898,87.02
4000,7.8039,87.39
5000,7.6353,88.42
6000,7.7114,90.17
7000,7.8177,84.69
8000,6.6033,81.9
9000,6.7214,78.12
10000,6.8036,77.94
11000,7.7188,79.32
12000,7.8127,78.39
13000,7.8103,78.02
14000,7.8404,77.9
15000,7.2964,79.58
16000,7.8061,78.11
17000,7.8194,77.82
18000,7.7382,85.21
19000,7.761,78.66
20000,7.7645,78.4
21000,7.754,77.89
22000,7.7605,78.07
23000,6.8073,88.08
24000,7.6266,90.96
25000,7.8118,86.58
26000,7.8311,80.23
27000,7.7406,78.19
28000,7.7744,78.55
29000,7.7886,78.94
