timestamp,gsr_z,hr_bpm
0,5.1739,79.72
1000,3.7654,83.73
2000,3.9332,77.69
3000,2.4723,78.68
4000,2.149,78.86
5000,2.2519,81.4
6000,2.391,80.14
7000,2.3241,78.52
8000,2.2482,78.63
9000,2.2001,81.15
10000,3.8907,86.06
11000,4.0529,86.78
12000,3.0659,82.27
13000,3.1953,84.4
14000,3.1186,84.52
15000,2.5558,80.91
16000,2.2066,83.14
17000,2.1847,79.56
18000,4.8372,78.19
19000,5.3822,78.1
20000,7.8144,79.84
21000,7.2969,80.11
22000,6.308,87.07
23000,5.7745,84.51
24000,4.4818,79.02
25000,4.2566,78.14
26000,3.693,81.09
27000,3.0995,81.79
28000,2.2415,90.07
29000,2.7872,86.9
