timestamp,gsr_z,hr_bpm
0,5.2367,80.01
1000,6.7951,78.06
2000,7.3158,84.46
3000,7.1595,77.39
4000,7.2807,78.19
5000,6.8655,84.37
6000,5.8246,78.48
7000,7.3212,77.76
8000,7.3906,88.78
9000,6.8921,83.56
10000,6.8224,77.92
11000,5.7017,89.46
12000,4.9905,91.04
13000,4.0196,84.33
14000,4.6836,88.72
15000,3.0808,88.75
16000,3.4499,84.16
17000,4.7823,84.55
18000,3.2404,80.13
19000,2.8786,89.76
20000,3.6784,88.69
21000,3.7856,87.1
22000,2.3646,90.13
23000,2.1596,85.46
24000,3.0796,82.74
25000,3.3864,88.07
26000,2.8278,88.66
27000,2.83,83.7
28000,3.0373,81.39
29000,2.2875,86.63
