timestamp,gsr_z,hr_bpm
0,3.5576,83.07
1000,6.3799,79.79
2000,6.2811,78.14
3000,6.2478,91.04
4000,7.7439,90.87
5000,7.8083,87.83
6000,7.7736,80.76
7000,7.8413,78.96
8000,7.8631,83.26
9000,6.7876,86.43
10000,7.5493,95.23
11000,7.3821,92.19
12000,7.8179,88.59
13000,7.8192,82.59
14000,7.7909,84.45
15000,7.804,91.04
16000,7.809,82.47
17000,7.8485,86.04
18000,7.7696,80.02
19000,7.7876,78.08
20000,7.7768,78.59
21000,7.8066,78.51
22000,7.7878,78.48
23000,7.8149,81.1
24000,7.804,83.95
25000,7.8119,78.46
26000,7.8355,77.37
27000,7.8308,77.96
28000,7.8284,78.3
29000,7.8177,84.85
