timestamp,gsr_z,hr_bpm
0,4.9875,87.55
1000,5.6325,84.11
2000,4.8112,87.89
3000,5.5216,83.53
4000,5.6888,87.86
5000,6.1048,89.15
6000,7.2309,96.27
7000,7.8231,89.69
8000,7.7748,87.77
9000,7.7419,90.33
10000,7.7896,83.36
11000,7.7798,86.55
12000,7.8008,86.07
13000,7.7783,92.08
14000,7.7869,91.16
15000,7.7649,85.86
16000,7.7767,84.03
17000,7.7913,82.58
18000,7.7912,83.08
19000,7.7991,79.12
20000,7.7941,82.66
21000,7.7909,88.85
22000,7.8439,91.34
23000,7.7933,94.68
24000,7.7883,80.91
25000,7.8134,79.31
26000,7.7771,83.44
27000,7.7594,88.0
28000,7.8366,87.55
29000,7.7761,81.77
