timestamp,gsr_z,hr_bpm
0,4.4308,102.41
1000,3.6641,103.03
2000,4.7379,99.99
3000,4.2396,107.7
4000,3.7154,96.21
5000,2.871,91.31
6000,2.6371,92.95
7000,3.9738,89.92
8000,6.2191,85.73
9000,6.8958,84.27
10000,7.6498,90.49
11000,7.803,90.47
12000,7.7912,97.1
13000,7.4671,97.74
14000,7.8059,100.27
15000,6.2193,93.53
16000,5.3384,93.94
17000,3.5455,88.96
18000,3.3617,88.85
19000,2.1769,85.21
20000,2.1971,90.01
21000,2.1418,89.29
22000,2.24,84.5
23000,2.1797,88.83
24000,2.2125,91.81
25000,2.1647,92.93
26000,2.1738,97.22
27000,2.5047,91.25
28000,2.2069,92.35
29000,2.2112,86.36
