timestamp,gsr_z,hr_bpm
0,4.9244,77.89
1000,6.0499,81.9
2000,5.7844,85.93
3000,5.6902,94.8
4000,4.3992,99.24
5000,3.9763,91.23
6000,2.9596,95.21
7000,3.1331,94.5
8000,6.1768,90.85
9000,7.789,81.32
10000,7.647,82.7
11000,6.3525,82.34
12000,5.5959,85.85
13000,5.6069,88.3
14000,5.0677,84.68
15000,4.4581,80.24
16000,4.04,80.79
17000,4.2603,78.49
18000,3.5813,78.13
19000,2.2154,78.24
20000,2.2298,84.27
21000,2.2187,82.77
22000,4.0356,94.74
23000,4.0891,98.13
24000,6.1103,98.01
25000,5.8482,97.19
26000,5.7207,98.88
27000,7.8117,95.23
28000,6.7093,93.37
29000,5.8687,85.36
