timestamp,gsr_z,hr_bpm
0,4.4277,90.66
1000,5.053,94.52
2000,3.9496,88.99
3000,3.4558,87.66
4000,3.116,84.03
5000,2.2258,84.72
6000,3.0257,92.15
7000,3.4161,94.85
8000,2.6551,90.04
9000,4.7382,94.36
10000,5.8121,90.28
11000,6.1618,92.63
12000,5.767,90.37
13000,5.9685,91.53
14000,5.0209,83.78
15000,4.5643,90.61
16000,5.0925,88.48
17000,4.2672,86.76
18000,3.6979,91.46
19000,2.9786,87.12
20000,2.8937,92.81
21000,2.6525,89.61
22000,2.5841,86.41
23000,3.1612,77.88
24000,4.9978,78.3
25000,7.8126,78.8
26000,7.8076,77.89
27000,7.7612,78.27
28000,7.8123,84.97
29000,7.8138,95.22
