timestamp,gsr_z,hr_bpm
0,3.7384,81.34
1000,4.4015,83.16
2000,5.2053,80.63
3000,4.9405,90.04
4000,6.4463,80.17
5000,6.9386,78.96
6000,6.525,88.68
7000,6.4849,88.6
8000,7.4743,90.42
9000,6.4327,80.26
10000,5.7681,83.23
11000,7.8091,78.16
12000,7.8043,77.79
13000,7.7905,81.6
14000,7.7724,82.12
15000,7.4655,80.73
16000,6.5847,79.16
17000,5.7051,79.16
18000,5.7202,77.9
19000,7.0987,78.44
20000,7.8009,78.2
21000,7.7694,86.96
22000,7.7922,94.8
23000,7.7537,90.89
24000,7.0726,86.96
25000,7.0145,85.97
26000,6.7899,85.18
27000,6.5449,79.78
28000,7.8195,86.55
29000,7.8293,79.2
