timestamp,gsr_z,hr_bpm
0,3.8234,77.87
1000,4.3423,78.97
2000,5.0116,85.28
3000,6.5433,80.7
4000,6.7767,88.63
5000,6.1202,90.61
6000,6.2915,85.46
7000,6.366,90.63
8000,4.9374,82.95
9000,3.9703,81.4
10000,3.5969,83.28
11000,3.643,91.38
12000,2.4364,90.51
13000,3.8007,93.45
14000,3.7708,103.8
15000,3.9801,93.8
16000,3.5977,93.18
17000,4.3056,97.54
18000,3.4034,97.86
19000,2.4165,97.21
20000,4.1704,87.44
21000,5.4642,79.19
22000,4.5994,79.07
23000,5.5206,87.3
24000,5.4601,89.69
25000,4.0191,88.86
26000,3.432,88.48
27000,3.4966,83.59
28000,2.3245,90.05
29000,2.2298,81.26
