timestamp,gsr_z,hr_bpm
0,5.1709,85.49
1000,5.9947,94.32
2000,5.5672,104.62
3000,5.4673,106.57
4000,5.7171,101.25
5000,5.89,106.39
6000,5.5496,101.12
7000,4.5373,94.39
8000,6.6202,101.96
9000,7.8406,101.16
10000,7.7662,103.26
11000,6.9314,101.76
12000,6.0926,105.23
13000,6.4017,97.08
14000,6.5171,101.52
15000,5.7274,94.63
16000,5.0672,94.08
17000,4.8274,88.41
18000,4.9124,86.1
19000,5.8498,98.15
20000,5.6689,92.54
21000,4.6113,95.92
22000,3.6669,92.83
23000,3.1359,87.43
24000,2.1729,87.52
25000,2.6128,86.23
26000,2.223,87.77
27000,2.1761,91.41
28000,2.2158,89.83
29000,2.1753,82.12
