timestamp,gsr_z,hr_bpm
0,3.0923,92.83
1000,3.5061,81.05
2000,4.0887,87.45
3000,5.6745,78.09
4000,5.4625,77.95
5000,5.6879,91.17
6000,5.1764,89.94
7000,6.3405,89.92
8000,5.5492,86.99
9000,4.9359,89.71
10000,6.1084,89.8
11000,6.4021,100.44
12000,7.7386,93.61
13000,7.8486,91.28
14000,7.6647,87.26
15000,7.8324,91.73
16000,7.788,91.34
17000,7.8145,80.89
18000,7.7774,80.59
19000,7.7819,82.91
20000,7.8659,82.61
21000,7.8647,85.87
22000,7.7623,82.61
23000,7.8175,80.16
24000,7.8269,78.64
25000,7.7836,78.45
26000,7.7992,77.37
27000,7.8231,81.2
28000,7.8547,78.41
29000,7.7876,83.29
