timestamp,gsr_z,hr_bpm
0,3.4198,91.91
1000,2.8027,95.57
2000,2.5957,100.67
3000,3.4056,96.18
4000,2.6297,98.58
5000,3.2386,99.79
6000,4.2502,100.41
7000,4.3043,97.65
8000,4.6277,95.77
9000,5.4335,93.63
10000,4.0269,90.72
11000,3.9077,89.17
12000,3.1967,92.14
13000,2.6106,77.52
14000,2.1936,78.35
15000,2.1839,81.83
16000,2.1601,81.09
17000,2.7446,78.9
18000,4.3091,77.79
19000,3.8696,78.51
20000,5.806,78.38
21000,5.0562,84.52
22000,4.1726,82.41
23000,4.3322,84.37
24000,3.9252,85.8
25000,3.4239,81.27
26000,2.2198,83.32
27000,2.1384,88.27
28000,2.268,78.27
29000,2.2011,78.32
