timestamp,gsr_z,hr_bpm
0,3.5074,100.83
1000,3.314,102.31
2000,3.4428,108.23
3000,3.0675,101.64
4000,3.2072,100.93
5000,5.3731,97.0
6000,4.7191,93.25
7000,4.3361,107.26
8000,4.099,106.19
9000,2.8365,103.68
10000,3.316,97.54
11000,2.8716,103.48
12000,2.1873,103.11
13000,2.2122,99.9
14000,2.4451,105.81
15000,2.8686,107.93
16000,2.9752,107.63
17000,2.666,108.26
18000,3.4373,104.52
19000,3.607,106.8
20000,2.6516,105.09
21000,2.1962,106.01
22000,2.8118,100.07
23000,4.4192,97.52
24000,6.1121,98.33
25000,5.1771,99.42
26000,5.1824,90.56
27000,4.271,93.51
28000,3.0162,94.04
29000,2.2158,102.27
