timestamp,gsr_z,hr_bpm
0,5.2454,90.42
1000,4.9092,84.61
2000,4.2594,82.41
3000,6.1641,82.95
4000,5.4347,79.51
5000,5.9097,88.81
6000,5.9171,95.15
7000,5.6354,95.64
8000,5.0719,100.95
9000,4.4652,90.42
10000,4.7616,92.45
11000,5.7202,83.19
12000,5.953,86.63
13000,5.5834,81.55
14000,6.3802,85.6
15000,7.6853,82.66
16000,7.8033,82.21
17000,7.5512,78.15
18000,7.6303,89.57
19000,7.637,95.39
20000,7.7603,82.33
21000,7.7808,79.76
22000,7.8088,78.58
23000,7.7782,80.86
24000,7.8116,84.42
25000,7.7955,78.18
26000,7.8,84.91
27000,7.7812,88.15
28000,7.799,78.74
29000,7.7937,78.58
