timestamp,gsr_z,hr_bpm
0,4.0306,79.73
1000,5.6436,86.16
2000,5.9822,88.28
3000,6.6053,90.92
4000,6.4467,90.43
5000,6.4248,85.48
6000,5.908,93.18
7000,5.7349,96.64
8000,5.3662,84.68
9000,6.0904,88.6
10000,7.2264,93.63
11000,7.2411,94.16
12000,6.4896,90.49
13000,7.2798,90.46
14000,7.0784,97.25
15000,6.5291,99.18
16000,6.3831,92.38
17000,7.7821,95.03
18000,7.7822,90.44
19000,7.8343,86.72
20000,7.8015,97.8
21000,7.8304,103.25
22000,7.7973,105.09
23000,7.7743,93.27
24000,7.8721,99.87
25000,7.7897,100.37
26000,7.7845,94.03
27000,7.7927,100.45
28000,7.7468,95.66
29000,7.7976,93.08
