timestamp,gsr_z,hr_bpm
0,5.2743,86.87
1000,4.1704,77.78
2000,3.8322,83.84
3000,3.2333,88.53
4000,4.7484,86.91
5000,4.873,86.94
6000,4.8316,82.77
7000,3.9348,78.46
8000,4.9087,82.61
9000,4.1808,83.98
10000,5.3218,88.93
11000,5.6216,92.11
12000,5.1378,85.18
13000,6.3866,85.33
14000,7.7345,80.23
15000,7.8219,79.25
16000,7.7411,77.8
17000,7.3924,78.52
18000,7.1624,78.16
19000,5.3079,80.4
20000,5.5171,85.1
21000,6.2597,83.99
22000,5.4252,82.15
23000,4.3299,86.82
24000,3.468,83.85
25000,3.2987,85.24
26000,3.3945,86.99
27000,2.2064,80.9
28000,2.1845,78.9
29000,2.4828,78.82
