timestamp,gsr_z,hr_bpm
0,2.7499,78.5
1000,4.4527,78.96
2000,4.677,78.2
3000,5.5972,78.53
4000,4.4876,78.79
5000,4.1042,77.89
6000,4.3385,77.86
7000,4.646,79.56
8000,4.7664,78.18
9000,4.9672,78.75
10000,4.6713,84.48
11000,4.5351,88.39
12000,4.5815,86.54
13000,4.3979,91.64
14000,5.3378,86.37
15000,7.0408,83.06
16000,7.3491,80.25
17000,7.861,92.42
18000,7.8133,86.52
19000,7.3316,86.87
20000,7.5351,80.95
21000,7.8024,88.4
22000,7.6651,87.05
23000,7.8308,84.28
24000,7.7812,91.78
25000,7.784,87.44
26000,7.8193,85.49
27000,7.7864,84.75
28000,7.8073,80.61
29000,7.7724,79.05
