timestamp,gsr_z,hr_bpm
0,4.0929,94.51
1000,4.6586,90.14
2000,4.0569,95.86
3000,2.37,102.82
4000,2.3687,102.1
5000,4.5056,100.29
6000,4.2847,104.09
7000,3.7565,106.01
8000,3.6263,98.26
9000,4.1614,107.54
10000,3.7145,99.98
11000,3.8079,107.4
12000,4.3011,103.65
13000,4.4125,104.67
14000,4.0157,102.88
15000,2.9328,105.27
16000,2.2367,96.85
17000,2.1948,107.44
18000,3.3253,108.0
19000,2.9044,107.46
20000,4.1815,105.54
21000,3.8129,107.18
22000,3.9087,107.99
23000,3.7206,107.4
24000,3.3166,106.81
25000,2.1929,105.7
26000,4.1669,107.84
27000,4.6582,107.92
28000,4.8099,102.35
29000,3.782,96.93
