timestamp,gsr_z,hr_bpm
0,3.6368,78.75
1000,4.1046,81.74
2000,3.8489,79.7
3000,4.5566,86.57
4000,3.3296,83.56
5000,4.4716,79.26
6000,4.66,79.05
7000,5.0455,78.91
8000,3.8806,84.45
9000,4.3796,78.54
10000,6.0209,90.6
11000,6.4354,84.73
12000,7.2312,77.77
13000,7.811,84.57
14000,7.7798,96.61
15000,7.7707,96.9
16000,7.8112,89.83
17000,7.7626,87.31
18000,7.8357,90.1
19000,7.7803,85.13
20000,7.7776,95.74
21000,7.843,96.26
22000,7.7534,88.86
23000,7.8061,84.48
24000,7.7907,83.88
25000,7.8369,78.29
26000,7.8113,87.54
27000,7.7718,90.14
28000,7.7897,91.61
29000,7.2715,87.5
