timestamp,gsr_z,hr_bpm
0,3.1661,92.35
1000,3.0106,89.99
2000,4.7347,78.01
3000,6.0463,78.43
4000,5.5846,83.11
5000,7.3277,85.06
6000,7.599,90.82
7000,7.5281,86.57
8000,6.6083,98.64
9000,7.2752,102.01
10000,7.6972,92.8
11000,7.5374,96.85
12000,7.3212,91.94
13000,6.7561,81.54
14000,6.2405,87.4
15000,5.761,92.7
16000,5.4585,93.53
17000,5.6318,82.62
18000,7.5098,86.61
19000,7.7845,84.58
20000,7.8348,86.55
21000,7.7718,84.4
22000,7.7803,77.89
23000,7.8486,83.5
24000,7.8061,91.16
25000,7.8168,91.09
26000,7.7965,93.82
27000,7.7763,94.24
28000,7.8557,102.37
29000,7.7825,101.7
