timestamp,gsr_z,hr_bpm
0,6.4153,95.59
1000,4.9851,100.09
2000,4.1486,95.87
3000,5.3784,93.52
4000,6.5428,91.6
5000,7.751,91.09
6000,7.7811,82.78
7000,7.8466,77.85
8000,7.8012,84.26
9000,7.8001,97.25
10000,7.8068,96.19
11000,7.8186,102.49
12000,7.7562,102.83
13000,7.7665,103.17
14000,7.8157,101.84
15000,7.7756,106.99
16000,7.7587,102.19
17000,7.8519,96.76
18000,7.7783,103.31
19000,7.765,98.32
20000,7.7989,98.59
21000,7.8137,88.4
22000,7.8091,84.99
23000,7.6836,92.24
24000,7.7466,94.76
25000,7.7401,90.23
26000,7.8289,87.75
27000,7.7132,82.94
28000,7.7932,83.24
29000,7.8176,83.38
