timestamp,gsr_z,hr_bpm
0,5.3931,86.19
1000,4.5877,96.75
2000,4.0226,92.56
3000,3.3536,92.99
4000,4.6197,92.76
5000,4.8396,93.81
6000,5.8727,97.11
7000,6.675,91.42
8000,6.8468,87.16
9000,7.7991,86.48
10000,7.8034,92.72
11000,7.8133,84.79
12000,7.7892,86.79
13000,6.7751,96.86
14000,6.8401,93.82
15000,7.5558,86.06
16000,7.7888,83.21
17000,6.8377,87.96
18000,5.8512,90.23
19000,3.1516,80.25
20000,2.35,79.8
21000,2.4844,80.39
22000,3.4097,79.44
23000,2.21,82.86
24000,2.2005,79.96
25000,3.3853,81.29
26000,2.7568,83.14
27000,3.014,80.85
28000,2.2266,78.34
29000,2.2141,85.18
