timestamp,gsr_z,hr_bpm
0,4.3818,89.33
1000,3.2044,88.96
2000,3.6827,94.15
3000,3.007,84.49
4000,2.2351,88.97
5000,3.1756,77.78
6000,5.0266,78.95
7000,5.283,85.88
8000,5.0456,80.19
9000,4.1611,77.38
10000,3.8789,80.8
11000,4.1897,79.95
12000,2.2898,78.01
13000,2.1766,81.64
14000,2.7,80.22
15000,2.9511,81.71
16000,5.2996,78.54
17000,5.8933,86.28
18000,4.9463,88.59
19000,3.9707,88.03
20000,2.5137,87.31
21000,3.0218,81.13
22000,2.6709,78.45
23000,3.16,82.17
24000,2.1842,81.27
25000,2.1287,89.57
26000,3.4859,92.96
27000,5.0161,95.51
28000,7.1463,94.19
29000,7.3629,87.05
