timestamp,gsr_z,hr_bpm
0,3.6771,78.72
1000,3.2165,80.24
2000,2.6777,83.89
3000,2.5947,87.85
4000,2.6792,82.84
5000,4.0484,83.95
6000,5.5862,96.39
7000,5.6048,99.77
8000,6.4105,90.26
9000,7.7935,84.32
10000,7.7956,90.67
11000,5.724,84.12
12000,5.3841,88.39
13000,5.2529,84.41
14000,4.4473,87.98
15000,3.8761,77.65
16000,4.1131,84.66
17000,5.8378,79.12
18000,6.5842,80.45
19000,5.5354,78.32
20000,6.2433,78.22
21000,5.8072,78.39
22000,5.6801,78.73
23000,4.7746,85.52
24000,5.1311,86.49
25000,5.746,87.69
26000,6.0834,78.21
27000,4.8815,78.14
28000,4.6291,77.91
29000,5.5603,78.8
