timestamp,gsr_z,hr_bpm
0,3.6066,95.27
1000,3.8285,94.87
2000,3.9391,93.71
3000,3.8634,94.61
4000,4.7698,94.21
5000,6.8104,88.1
6000,7.6664,95.45
7000,6.9395,98.29
8000,7.1508,95.15
9000,7.7976,92.12
10000,7.8273,92.53
11000,6.8603,83.43
12000,7.7654,95.82
13000,7.5631,96.81
14000,7.7074,98.76
15000,6.3127,94.05
16000,5.4324,94.81
17000,5.1102,100.47
18000,4.7154,95.03
19000,4.3717,89.64
20000,4.7613,89.75
21000,4.269,83.65
22000,5.3508,93.07
23000,6.3098,97.94
24000,7.216,82.23
25000,6.8476,88.31
26000,7.1263,90.5
27000,7.8131,92.81
28000,7.8121,94.34
29000,7.8332,89.74
