timestamp,gsr_z,hr_bpm
0,5.7985,89.22
1000,5.9563,96.16
2000,6.6222,90.28
3000,6.3946,84.11
4000,6.5182,82.06
5000,7.068,78.59
6000,5.534,78.35
7000,4.3475,88.66
8000,4.342,87.77
9000,3.5684,86.51
10000,3.0644,88.27
11000,2.219,89.47
12000,3.6659,87.17
13000,3.0638,89.2
14000,3.5949,83.25
15000,7.2487,77.96
16000,7.7654,79.72
17000,7.81,92.02
18000,7.7979,98.71
19000,7.7436,96.86
20000,7.1879,84.64
21000,7.7241,88.18
22000,7.83,83.49
23000,7.8544,78.89
24000,7.7957,78.49
25000,6.7641,78.58
26000,5.212,78.58
27000,3.4142,78.1
28000,2.9366,82.19
29000,2.3098,78.79
