timestamp,gsr_z,hr_bpm
0,3.714,107.41
1000,2.6472,107.98
2000,2.6536,97.29
3000,2.6125,87.67
4000,5.7382,98.33
5000,7.7024,84.74
6000,7.8377,82.43
7000,6.5846,86.96
8000,5.9786,95.87
9000,7.8402,94.2
10000,7.8031,96.2
11000,7.0823,97.52
12000,7.2286,100.75
13000,5.797,93.35
14000,5.1833,93.15
15000,6.0764,94.45
16000,5.9401,98.35
17000,5.9029,97.17
18000,7.7973,95.04
19000,7.8035,104.88
20000,7.8078,96.53
21000,7.803,97.0
22000,6.949,90.93
23000,7.7824,98.54
24000,7.777,107.73
25000,6.3485,101.41
26000,6.2967,107.62
27000,5.6799,106.65
28000,5.791,108.22
29000,5.9449,104.08
