timestamp,gsr_z,hr_bpm
0,3.9556,80.48
1000,2.4978,86.65
2000,2.617,87.6
3000,2.2307,78.21
4000,2.3821,86.69
5000,2.5254,81.95
6000,4.5307,77.72
7000,5.0173,81.13
8000,7.1705,78.21
9000,7.0425,87.45
10000,7.8041,85.79
11000,7.845,96.71
12000,7.7795,98.81
13000,7.8373,105.33
14000,7.1211,89.08
15000,7.5214,92.4
16000,7.7076,88.46
17000,7.8058,93.6
18000,7.8535,94.82
19000,7.8396,97.18
20000,7.8544,82.25
21000,7.8098,86.36
22000,7.8087,93.59
23000,7.8152,82.65
24000,7.8009,83.02
25000,7.8326,88.63
26000,7.8108,92.63
27000,7.8376,95.51
28000,7.8239,89.24
29000,7.8174,95.07
