timestamp,gsr_z,hr_bpm
0,4.4613,90.26
1000,4.2888,87.0
2000,3.8069,85.05
3000,5.2406,85.45
4000,6.093,87.06
5000,5.6738,80.55
6000,5.1414,78.47
7000,5.2031,78.21
8000,4.458,90.28
9000,5.2135,88.99
10000,5.0827,88.14
11000,4.361,87.83
12000,3.7134,89.74
13000,3.7319,83.88
14000,3.7315,87.69
15000,4.3576,84.63
16000,3.5788,81.78
17000,5.4562,79.19
18000,5.8298,78.21
19000,7.7858,84.31
20000,7.7648,89.4
21000,7.1815,85.96
22000,6.2626,85.29
23000,7.7001,92.38
24000,7.3637,94.57
25000,7.7463,90.17
26000,7.8726,80.28
27000,7.7985,81.72
28000,7.0512,78.62
29000,6.4164,79.33
