timestamp,gsr_z,hr_bpm
0,4.6325,93.06
1000,5.9644,85.55
2000,6.4646,89.34
3000,5.1542,83.46
4000,5.4029,78.02
5000,3.5118,78.7
6000,2.9613,77.79
7000,2.737,88.83
8000,3.2273,92.3
9000,3.6866,84.15
10000,3.6416,87.26
11000,4.0889,78.69
12000,5.4731,78.36
13000,4.8848,78.51
14000,6.3979,88.27
15000,7.0229,85.84
16000,5.6802,85.19
17000,4.643,86.33
18000,4.152,83.48
19000,4.9709,85.12
20000,5.002,84.06
21000,3.8821,85.57
22000,3.1463,84.67
23000,4.4958,79.47
24000,5.1961,81.97
25000,5.7633,82.29
26000,5.4601,91.67
27000,3.8796,98.35
28000,5.0846,93.52
29000,4.2418,82.75
