timestamp,gsr_z,hr_bpm
0,3.361,85.44
1000,3.4062,83.71
2000,4.1049,93.4
3000,7.3381,92.43
4000,7.7822,91.07
5000,7.7856,87.48
6000,7.7301,96.92
7000,7.8023,89.29
8000,7.8037,86.98
9000,7.7957,88.8
10000,7.5276,91.37
11000,7.8056,92.69
12000,7.8212,87.83
13000,7.5451,88.85
14000,7.8226,93.75
15000,7.76,94.42
16000,7.7525,95.83
17000,7.7927,92.28
18000,7.7695,85.61
19000,7.7929,84.11
20000,7.793,85.69
21000,7.7695,84.12
22000,7.8055,92.67
23000,7.7821,92.74
24000,7.7767,90.72
25000,7.8417,87.96
26000,7.8258,79.96
27000,7.851,91.17
28000,7.8198,86.92
29000,7.7633,84.2
