timestamp,gsr_z,hr_bpm
0,4.1462,100.47
1000,6.8765,104.58
2000,7.7543,103.4
3000,7.8261,103.43
4000,7.8019,106.62
5000,7.7763,102.85
6000,7.6439,108.53
7000,7.7868,104.78
8000,7.7882,98.34
9000,7.7783,105.81
10000,7.8273,108.23
11000,7.8145,96.39
12000,7.8085,91.8
13000,7.7969,99.65
14000,7.7647,104.64
15000,7.7846,106.02
16000,7.7909,99.59
17000,7.6171,97.42
18000,7.8306,96.12
19000,7.8437,102.6
20000,7.8137,106.04
21000,7.8075,107.84
22000,6.9316,107.31
23000,7.7455,107.94
24000,7.2094,100.94
25000,7.8035,107.33
26000,7.8212,99.4
27000,7.7584,94.6
28000,7.7449,92.23
29000,7.7937,100.54
