timestamp,gsr_z,hr_bpm
0,3.5936,84.97
1000,4.9474,88.26
2000,5.2009,90.07
3000,5.9613,78.86
4000,5.4517,78.73
5000,6.8026,78.32
6000,7.7358,82.59
7000,7.8343,88.82
8000,7.8188,88.82
9000,7.8409,95.22
10000,7.4204,93.69
11000,7.409,88.14
12000,7.582,83.04
13000,7.6291,80.57
14000,7.7853,78.16
15000,7.7791,85.62
16000,7.7865,89.43
17000,7.8148,87.38
18000,7.7465,84.06
19000,7.7983,79.12
20000,7.8235,83.05
21000,7.7909,78.42
22000,7.7916,87.44
23000,7.8112,86.46
24000,7.8083,83.25
25000,7.8163,81.79
26000,7.7763,84.12
27000,7.8211,84.94
28000,7.7507,78.31
29000,7.755,77.88
