timestamp,gsr_z,hr_bpm
0,4.3311,88.37
1000,2.4505,89.4
2000,2.7751,82.8
3000,3.6823,83.98
4000,4.3293,86.22
5000,5.0638,78.41
6000,5.9997,79.19
7000,7.8149,83.66
8000,7.7719,90.15
9000,7.8563,88.98
10000,7.695,92.68
11000,7.7412,87.29
12000,6.7081,87.89
13000,7.8399,83.32
14000,7.7928,78.56
15000,7.8119,78.22
16000,7.7705,78.16
17000,7.7615,80.83
18000,7.7704,87.41
19000,7.8217,93.68
20000,7.8338,90.28
21000,7.8089,85.76
22000,7.7882,85.76
23000,7.8145,82.92
24000,7.7979,85.51
25000,7.7929,86.23
26000,7.8211,90.42
27000,7.8263,93.0
28000,7.8318,93.35
29000,7.8025,89.06
