timestamp,gsr_z,hr_bpm
0,5.4128,97.69
1000,5.4614,92.47
2000,4.9272,89.67
3000,5.5399,93.68
4000,5.4319,95.08
5000,7.8332,92.8
6000,7.8149,97.35
7000,7.8117,104.82
8000,7.7646,104.67
9000,7.7993,106.35
10000,7.8063,96.16
11000,7.3406,89.65
12000,6.5639,91.31
13000,6.8752,103.29
14000,6.3796,103.75
15000,5.7142,98.39
16000,4.6294,91.95
17000,4.7242,85.54
18000,4.095,88.03
19000,6.8584,82.99
20000,7.8034,88.43
21000,7.3439,93.19
22000,7.7683,80.86
23000,6.9709,84.4
24000,6.6461,77.26
25000,5.9623,85.72
26000,4.5341,82.84
27000,6.3993,86.1
28000,6.4133,83.27
29000,7.8133,91.53
