timestamp,gsr_z,hr_bpm
0,5.1848,92.81
1000,4.2448,105.86
2000,4.7462,99.38
3000,6.5491,90.81
4000,7.7236,92.53
5000,7.7856,88.44
6000,7.8181,88.39
7000,7.7668,92.79
8000,7.7571,96.03
9000,7.8234,100.37
10000,7.8102,94.57
11000,7.8586,107.99
12000,7.0873,108.22
13000,7.7853,105.08
14000,7.7532,101.66
15000,7.8039,101.25
16000,7.8067,104.94
17000,7.7815,107.7
18000,7.7711,107.39
19000,7.7499,105.42
20000,7.8191,106.93
21000,7.8129,97.73
22000,7.7672,92.57
23000,7.7632,93.72
24000,7.7728,95.91
25000,7.8441,87.94
26000,7.7771,90.32
27000,7.7927,88.05
28000,7.7615,90.81
29000,7.7958,97.35
