timestamp,gsr_z,hr_bpm
0,3.7789,88.05
1000,3.871,90.99
2000,5.0194,93.55
3000,4.6608,91.36
4000,4.2861,94.54
5000,3.8736,92.75
6000,5.2869,88.71
7000,5.9049,80.46
8000,4.9129,90.57
9000,4.4512,90.62
10000,4.9372,91.62
11000,5.6892,104.28
12000,5.4677,102.06
13000,6.392,107.75
14000,6.8194,106.71
15000,5.4303,96.18
16000,3.9171,95.99
17000,5.7923,88.71
18000,6.3902,90.31
19000,5.8873,83.85
20000,6.1638,86.67
21000,4.9481,90.47
22000,4.7605,90.52
23000,4.6079,92.19
24000,6.0684,91.8
25000,7.7452,89.4
26000,7.8334,92.92
27000,5.9886,92.16
28000,6.5577,99.71
29000,5.9918,98.08
