timestamp,gsr_z,hr_bpm
0,4.0945,91.28
1000,5.8879,92.46
2000,6.3964,92.46
3000,7.812,89.91
4000,7.8302,96.77
5000,7.7817,95.27
6000,7.816,94.11
7000,7.8099,93.76
8000,7.7613,94.15
9000,7.7951,92.58
10000,7.7838,92.06
11000,7.7919,92.04
12000,7.8151,89.2
13000,7.8239,89.85
14000,7.7775,97.71
15000,7.8198,104.41
16000,7.7929,99.68
17000,7.7872,98.24
18000,7.8354,94.57
19000,7.7956,89.79
20000,7.7772,88.48
21000,7.7924,87.64
22000,7.8289,79.53
23000,7.815,77.82
24000,7.7883,77.94
25000,7.8168,83.26
26000,7.7442,78.97
27000,7.7234,78.08
28000,7.7746,78.68
29000,7.826,82.47
