timestamp,gsr_z,hr_bpm
0,4.3653,87.82
1000,3.2722,86.78
2000,3.1577,78.01
3000,2.3695,78.67
4000,3.0816,78.55
5000,4.2276,81.47
6000,4.5893,86.54
7000,4.4646,94.16
8000,3.5686,89.21
9000,3.2215,78.13
10000,5.3072,81.38
11000,5.7187,86.2
12000,4.3369,88.38
13000,5.3975,93.17
14000,4.7952,90.54
15000,3.4879,86.34
16000,3.1524,77.56
17000,3.8217,85.09
18000,2.9768,82.47
19000,2.227,82.43
20000,4.7046,87.74
21000,5.3628,82.6
22000,5.0966,86.54
23000,3.8328,87.61
24000,2.7377,83.78
25000,4.1851,83.57
26000,4.5579,93.94
27000,5.694,104.79
28000,5.7723,87.77
29000,5.4539,83.59
