timestamp,gsr_z,hr_bpm
0,2.6049,87.68
1000,4.9081,79.12
2000,4.8373,91.3
3000,6.4737,85.52
4000,6.0551,96.43
5000,7.5823,96.09
6000,7.7985,94.67
7000,7.7625,105.86
8000,7.7973,100.38
9000,7.671,106.93
10000,7.7284,107.96
11000,7.7549,95.29
12000,7.827,91.85
13000,7.601,98.17
14000,6.897,96.08
15000,6.3669,105.0
16000,7.7687,102.91
17000,7.781,86.55
18000,7.815,87.19
19000,7.0105,78.69
20000,6.2293,77.83
21000,4.9219,87.15
22000,4.716,81.34
23000,3.1507,88.28
24000,2.2206,93.23
25000,2.2319,95.83
26000,2.2509,92.93
27000,2.1797,97.46
28000,2.2535,83.52
29000,2.2099,85.03
