timestamp,gsr_z,hr_bpm
0,4.3517,105.4
1000,3.751,107.77
2000,3.6852,107.65
3000,3.0892,101.35
4000,3.2698,92.13
5000,3.9901,96.86
6000,5.8707,96.68
7000,7.8035,100.29
8000,7.8123,97.74
9000,6.1448,96.4
10000,5.4267,96.92
11000,4.7119,92.37
12000,7.7219,93.71
13000,7.8083,90.62
14000,7.7513,86.35
15000,7.8655,84.13
16000,7.7489,84.48
17000,7.7902,80.62
18000,7.7917,85.64
19000,6.6352,80.67
20000,6.1358,86.12
21000,7.0242,86.15
22000,7.8476,87.09
23000,7.3121,94.3
24000,7.7844,108.11
25000,7.8201,108.53
26000,7.8067,108.09
27000,7.0261,102.99
28000,6.7454,102.16
29000,6.352,103.05
