timestamp,gsr_z,hr_bpm
0,5.1882,82.13
1000,4.1961,80.41
2000,4.8606,88.68
3000,4.5799,84.84
4000,4.5882,85.47
5000,6.0445,81.83
6000,6.9724,82.83
7000,6.7572,89.09
8000,5.7859,91.99
9000,4.5407,85.64
10000,4.1162,90.39
11000,3.7443,95.57
12000,5.9056,86.22
13000,7.7579,81.63
14000,7.3504,86.61
15000,7.7906,89.56
16000,7.798,85.44
17000,7.3598,88.91
18000,7.1827,98.37
19000,6.5833,87.86
20000,6.1123,97.38
21000,6.0127,97.39
22000,4.7084,97.64
23000,4.8824,95.76
24000,3.928,102.08
25000,4.9688,95.04
26000,4.7942,95.45
27000,5.8936,82.02
28000,5.4285,85.32
29000,4.6215,82.48
