timestamp,gsr_z,hr_bpm
0,2.9266,77.78
1000,2.6032,78.73
2000,4.7235,78.54
3000,5.9127,81.71
4000,6.9433,88.39
5000,7.7849,87.21
6000,7.7875,87.21
7000,6.4348,86.88
8000,6.7207,85.67
9000,6.2693,94.23
10000,4.8209,104.89
11000,4.9756,102.68
12000,4.8373,95.68
13000,4.1567,90.38
14000,4.1078,83.12
15000,3.2669,86.86
16000,4.1905,88.85
17000,5.2034,96.02
18000,7.7814,89.64
19000,7.8017,91.1
20000,7.3177,88.87
21000,7.2567,89.95
22000,6.7457,95.36
23000,6.4167,97.12
24000,4.8531,94.57
25000,6.4905,97.69
26000,6.2499,85.31
27000,5.1126,78.04
28000,4.7955,78.14
29000,5.7866,84.63
