timestamp,gsr_z,hr_bpm
0,5.4601,96.3
1000,4.7276,99.36
2000,7.1513,92.52
3000,6.4855,86.86
4000,6.9257,78.62
5000,7.6544,79.02
6000,5.9527,79.71
7000,6.5102,77.81
8000,6.8997,84.82
9000,7.8207,83.5
10000,7.8051,77.89
11000,7.7508,78.25
12000,7.7766,81.4
13000,7.7416,77.29
14000,7.5085,87.74
15000,7.8141,79.84
16000,7.808,79.23
17000,6.4992,79.76
18000,5.6879,77.85
19000,6.679,83.04
20000,7.8525,92.05
21000,7.7982,88.74
22000,7.7757,88.8
23000,7.837,89.88
24000,7.152,89.23
25000,7.3342,90.38
26000,7.7944,89.86
27000,7.8115,89.91
28000,7.7969,94.12
29000,7.8015,83.81
