timestamp,gsr_z,hr_bpm
0,5.8246,95.28
1000,7.396,91.52
2000,7.8242,82.58
3000,7.7985,85.28
4000,7.7946,97.11
5000,7.8497,93.18
6000,7.7768,92.01
7000,7.759,93.38
8000,6.8818,91.73
9000,5.8191,88.86
10000,5.4149,82.69
11000,3.3753,79.12
12000,2.7391,83.91
13000,2.9605,88.22
14000,4.2125,89.71
15000,5.3293,86.84
16000,4.9553,90.12
17000,6.0335,85.28
18000,6.0121,79.86
19000,6.742,85.45
20000,6.0214,80.74
21000,5.1741,84.54
22000,5.875,87.74
23000,6.039,82.2
24000,6.9124,92.87
25000,6.3381,83.97
26000,5.3148,79.46
27000,4.5076,82.77
28000,3.0844,78.48
29000,3.1368,77.81
