timestamp,gsr_z,hr_bpm
0,4.0862,78.85
1000,4.6114,77.49
2000,5.4883,80.98
3000,5.0038,84.3
4000,5.0682,82.85
5000,5.0379,91.66
6000,5.7112,77.89
7000,5.9344,86.11
8000,7.8031,90.29
9000,7.7845,82.72
10000,7.7658,79.6
11000,7.8216,81.51
12000,7.7442,82.86
13000,7.7808,78.05
14000,7.8027,78.25
15000,6.6277,79.01
16000,7.7711,83.05
17000,7.8183,85.63
18000,7.7939,78.2
19000,7.845,86.25
20000,7.7576,77.36
21000,7.8486,78.43
22000,7.8051,80.8
23000,7.7464,78.37
24000,7.8294,78.23
25000,7.7899,82.36
26000,7.7652,79.76
27000,7.8404,79.41
28000,7.8605,84.64
29000,7.8248,81.67
