timestamp,gsr_z,hr_bpm
0,4.8147,79.16
1000,5.8694,89.22
2000,7.0491,86.3
3000,7.7981,87.4
4000,7.8011,96.1
5000,7.7604,102.44
6000,7.8078,96.36
7000,7.8053,94.39
8000,7.773,78.96
9000,7.152,87.8
10000,7.8499,86.2
11000,7.7871,92.54
12000,7.7444,92.0
13000,6.3482,101.02
14000,5.4435,100.12
15000,6.5098,102.0
16000,6.1714,104.38
17000,7.3391,103.39
18000,7.7873,106.6
19000,7.4174,101.92
20000,6.7714,108.59
21000,6.8952,107.48
22000,7.1784,107.64
23000,7.0402,108.01
24000,7.8042,100.08
25000,7.7375,102.61
26000,7.8338,91.26
27000,7.7319,88.39
28000,7.4912,90.7
29000,7.8182,89.48
