timestamp,gsr_z,hr_bpm
0,3.2598,96.24
1000,3.4483,88.26
2000,3.5191,94.61
3000,3.3323,90.62
4000,2.9356,90.44
5000,6.227,86.21
6000,7.1513,84.26
7000,7.7962,83.82
8000,7.776,92.42
9000,7.5091,87.6
10000,6.1677,91.39
11000,4.8509,84.17
12000,4.3684,98.34
13000,3.0494,95.75
14000,5.5773,89.82
15000,6.0801,99.61
16000,7.3242,93.94
17000,7.8263,91.08
18000,7.7591,86.22
19000,7.8122,84.01
20000,6.8067,88.82
21000,7.0028,87.52
22000,6.5611,92.5
23000,6.2836,84.45
24000,6.2854,79.0
25000,5.6018,80.96
26000,5.82,80.64
27000,5.2548,86.89
28000,4.79,78.8
29000,3.9068,87.06
