timestamp,gsr_z,hr_bpm
0,3.1689,83.71
1000,4.8035,84.1
2000,6.1271,85.96
3000,6.7522,84.23
4000,6.4747,88.29
5000,6.2403,98.46
6000,6.65,92.21
7000,7.5624,87.7
8000,6.7108,79.04
9000,7.3164,82.04
10000,6.5023,79.18
11000,7.6936,86.5
12000,7.8316,84.85
13000,7.8106,77.96
14000,7.771,77.63
15000,7.8219,89.63
16000,7.8293,86.9
17000,7.7993,86.71
18000,7.777,83.1
19000,7.8147,81.25
20000,7.1523,80.21
21000,7.7228,80.21
22000,7.5623,78.97
23000,6.9482,84.25
24000,7.6644,87.99
25000,7.7845,79.82
26000,7.7501,78.35
27000,7.8162,89.4
28000,7.7534,90.09
29000,7.869,78.48
