timestamp,gsr_z,hr_bpm
0,3.5618,98.76
1000,3.1139,101.84
2000,4.0431,102.25
3000,6.4041,100.83
4000,7.7964,105.19
5000,7.78,103.03
6000,7.7699,102.95
7000,7.1803,100.95
8000,6.9907,99.92
9000,6.6193,107.96
10000,6.4389,104.77
11000,7.775,100.75
12000,7.8209,91.56
13000,6.6087,95.99
14000,5.9279,96.22
15000,5.9016,98.2
16000,4.2786,96.14
17000,3.5416,103.22
18000,4.286,101.26
19000,4.3038,101.07
20000,4.4907,93.28
21000,5.7104,93.81
22000,7.7853,103.46
23000,7.7616,102.46
24000,6.8132,104.53
25000,6.0445,95.65
26000,7.8046,98.7
27000,7.8038,97.64
28000,7.7865,103.67
29000,7.7777,98.31
