timestamp,gsr_z,hr_bpm
0,5.2901,107.73
1000,5.9544,98.01
2000,5.4356,107.41
3000,6.0934,97.57
4000,7.8056,99.44
5000,7.8387,91.79
6000,7.773,90.98
7000,7.7888,98.33
8000,7.8461,91.8
9000,7.2317,92.91
10000,7.7939,86.19
11000,7.7473,90.89
12000,7.7942,92.63
13000,7.8021,98.64
14000,7.058,101.39
15000,7.5438,95.21
16000,6.9758,93.14
17000,6.7541,86.78
18000,7.7797,88.55
19000,7.8208,93.58
20000,7.8452,99.52
21000,7.835,98.0
22000,7.7098,96.14
23000,7.7799,94.86
24000,7.866,90.04
25000,7.7676,89.59
26000,7.8165,99.0
27000,7.7804,97.79
28000,7.7998,93.05
29000,7.7122,99.07
