timestamp,gsr_z,hr_bpm
0,4.5709,79.73
1000,4.6313,84.09
2000,5.3078,87.56
3000,6.3819,97.67
4000,7.8477,98.83
5000,7.8276,90.43
6000,7.7622,88.06
7000,7.8328,90.3
8000,7.8073,92.97
9000,7.776,94.42
10000,7.7691,94.2
11000,7.7934,91.81
12000,7.8036,89.29
13000,7.457,94.9
14000,7.8007,93.06
15000,7.8203,100.13
16000,7.8131,98.21
17000,7.8177,91.72
18000,7.8726,93.13
19000,7.8561,85.66
20000,7.8429,81.16
21000,7.8405,79.95
22000,7.7611,78.17
23000,7.819,79.23
24000,7.7959,78.06
25000,7.79,78.14
26000,7.7922,77.9
27000,7.8247,77.96
28000,7.8147,82.4
29000,7.7575,78.11
