timestamp,gsr_z,hr_bpm
0,3.3585,81.55
1000,2.8345,77.81
2000,3.5466,85.14
3000,3.7555,83.18
4000,3.6005,78.36
5000,4.7916,77.58
6000,4.895,78.4
7000,3.7313,79.82
8000,3.9443,77.94
9000,2.5581,77.95
10000,3.7803,78.48
11000,4.2192,79.7
12000,4.6234,77.66
13000,4.6949,87.34
14000,3.6863,78.01
15000,3.4237,85.7
16000,2.1422,93.52
17000,2.1564,95.58
18000,2.6338,98.03
19000,2.8535,101.12
20000,2.6688,101.53
21000,3.653,99.62
22000,3.1215,87.34
23000,2.9133,88.72
24000,2.2343,77.28
25000,2.7232,88.24
26000,2.6544,84.6
27000,3.1986,84.21
28000,2.2256,81.62
29000,3.7745,77.81
