timestamp,gsr_z,hr_bpm
0,4.2415,78.74
1000,7.178,83.08
2000,7.7907,89.36
3000,7.8352,100.51
4000,7.7862,97.96
5000,7.887,102.54
6000,7.7934,97.18
7000,7.8048,103.44
8000,7.8569,98.06
9000,7.8563,95.36
10000,7.8112,78.84
11000,7.7829,90.21
12000,7.7811,88.15
13000,7.7929,82.55
14000,7.7761,83.55
15000,7.7659,89.78
16000,7.798,83.07
17000,7.783,81.25
18000,7.6722,84.44
19000,7.8002,87.24
20000,7.7388,84.76
21000,7.8165,82.61
22000,6.8291,81.04
23000,7.8124,85.97
24000,7.8175,80.55
25000,7.823,84.75
26000,7.7685,84.11
27000,7.8053,84.23
28000,7.8026,80.62
29000,7.8006,84.34
