timestamp,gsr_z,hr_bpm
0,5.5808,97.74
1000,6.1908,104.69
2000,6.1215,99.7
3000,5.7403,101.38
4000,7.2611,100.57
5000,7.3747,98.53
6000,7.7509,98.04
7000,7.7511,100.43
8000,7.8337,104.61
9000,7.6702,107.6
10000,7.6323,107.95
11000,7.8477,107.73
12000,7.5743,107.75
13000,7.7156,99.65
14000,7.7983,104.72
15000,7.5156,101.68
16000,6.4133,108.58
17000,6.8895,107.55
18000,7.0317,107.64
19000,7.792,108.72
20000,7.7929,107.74
21000,7.7885,108.28
22000,7.8162,107.76
23000,7.7911,101.62
24000,7.6422,102.39
25000,7.8088,105.73
26000,7.7677,108.48
27000,7.812,107.66
28000,7.7565,107.65
29000,7.8061,108.05
