timestamp,gsr_z,hr_bpm
0,6.1342,102.24
1000,5.2216,98.34
2000,7.804,99.69
3000,7.8025,102.2
4000,7.6892,98.0
5000,7.7574,95.77
6000,7.8282,98.59
7000,7.8228,101.07
8000,7.7727,103.11
9000,7.7854,106.87
10000,7.7977,103.98
11000,7.8449,96.09
12000,7.7796,87.24
13000,7.8045,90.24
14000,7.7549,92.85
15000,7.7637,91.02
16000,7.8101,80.99
17000,7.8172,85.3
18000,7.6235,87.69
19000,7.819,87.16
20000,7.8409,84.12
21000,7.5197,86.46
22000,7.2842,83.05
23000,7.7582,77.9
24000,7.8135,89.29
25000,7.8201,86.09
26000,7.8029,90.57
27000,7.8134,92.76
28000,7.7452,96.22
29000,7.7826,97.31
