timestamp,gsr_z,hr_bpm
0,4.6859,97.02
1000,5.1743,95.82
2000,4.356,91.71
3000,6.1493,87.14
4000,7.1194,83.86
5000,7.6214,90.5
6000,7.7933,103.58
7000,7.8419,98.56
8000,7.1403,98.46
9000,6.1281,93.56
10000,6.2604,96.57
11000,7.5036,103.32
12000,7.789,86.98
13000,7.7819,86.02
14000,7.823,88.52
15000,7.7847,93.54
16000,7.7903,87.41
17000,7.7537,85.92
18000,7.4783,83.06
19000,7.7784,82.8
20000,7.7855,89.83
21000,7.8446,100.14
22000,7.7846,102.39
23000,7.8164,100.05
24000,7.7792,95.59
25000,7.7993,100.42
26000,7.7231,93.86
27000,7.8188,94.19
28000,7.7629,92.27
29000,7.7715,86.26
