timestamp,gsr_z,hr_bpm
0,2.314,93.68
1000,2.4405,95.01
2000,3.338,93.28
3000,5.1061,93.54
4000,7.4207,91.94
5000,7.7888,93.5
6000,7.8527,88.42
7000,7.8168,85.19
8000,7.7425,86.0
9000,7.7409,84.76
10000,7.6036,83.64
11000,7.7489,79.74
12000,7.1403,79.14
13000,7.7916,77.81
14000,7.7803,85.44
15000,7.8287,86.68
16000,7.7942,80.09
17000,7.8058,77.85
18000,7.8245,78.09
19000,7.8148,81.27
20000,7.6228,94.16
21000,7.7718,86.94
22000,7.2833,87.93
23000,7.8055,88.77
24000,7.785,90.15
25000,7.8134,88.82
26000,7.7654,96.01
27000,7.8076,92.53
28000,7.7496,88.74
29000,7.8262,78.28
