timestamp,gsr_z,hr_bpm
0,4.1543,85.14
1000,3.6844,78.3
2000,3.8881,78.4
3000,3.3627,78.07
4000,3.5277,78.59
5000,4.181,77.69
6000,4.5772,90.7
7000,4.7154,98.1
8000,4.4203,86.09
9000,6.6407,87.25
10000,6.3686,77.77
11000,7.2741,79.67
12000,7.8619,82.65
13000,7.7835,84.86
14000,7.349,86.76
15000,7.8007,87.77
16000,7.3246,86.91
17000,7.414,83.1
18000,7.8466,82.63
19000,7.7836,83.86
20000,7.8122,84.88
21000,7.7517,94.0
22000,7.7374,90.02
23000,6.6915,98.6
24000,6.5188,97.03
25000,6.7774,98.22
26000,6.989,84.29
27000,7.75,88.76
28000,7.463,91.37
29000,5.9542,89.56
