timestamp,gsr_z,hr_bpm
0,2.4419,90.45
1000,4.0202,81.94
2000,6.6314,80.62
3000,7.7788,87.13
4000,7.7814,90.27
5000,7.7712,91.64
6000,7.779,100.16
7000,7.8477,98.0
8000,7.7358,93.32
9000,7.7644,83.24
10000,7.6267,84.59
11000,7.4043,78.4
12000,7.6432,78.88
13000,7.7672,89.66
14000,7.8229,100.64
15000,7.4913,103.15
16000,7.8005,93.49
17000,7.834,90.81
18000,7.7808,89.69
19000,7.8182,92.96
20000,7.7753,94.15
21000,7.819,92.57
22000,7.7354,86.34
23000,7.8072,87.01
24000,7.3144,90.25
25000,7.8001,86.76
26000,7.8185,78.88
27000,7.7798,77.95
28000,7.7063,85.91
29000,7.8247,88.45
